RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a1_x4,a2_x1,a2_x2,a2_x3,a2_x4,a3_x1,a3_x2,a3_x3,a3_x4
266086,14,1,1,1,3,1,1,5,1,2,2,6,1,1,1,1
266086,4,2,2,2,1,2,3,2,2,3,1,3,1,1,1,1
266086,7,5,5,1,3,2,1,3,1,3,2,4,1,1,1,1
266086,15,9,9,2,1,2,2,5,2,3,3,6,1,1,1,1
266086,17,7,7,2,1,1,3,6,2,2,1,1,1,1,1,1
266086,2,3,3,2,2,2,2,1,3,3,3,2,1,1,1,1
266086,16,6,6,1,3,3,2,6,1,1,3,1,1,1,1,1
266086,5,8,8,2,2,3,1,2,3,1,2,3,1,1,1,1
266444,5,8,8,3,2,3,1,2,3,1,2,3,1,1,1,1
266444,9,6,6,3,2,1,3,3,3,2,1,4,1,1,1,1
266444,12,3,3,3,1,3,1,4,2,1,2,5,1,1,1,1
266444,18,7,7,2,2,2,1,6,3,3,2,1,1,1,1,1
266444,10,9,9,1,2,1,2,4,3,2,3,5,1,1,1,1
266444,14,5,5,3,3,1,1,5,1,2,2,6,1,1,1,1
266444,17,2,2,3,1,1,3,6,2,2,1,1,1,1,1,1
266444,13,1,1,3,2,3,3,5,3,1,1,6,1,1,1,1
266444,2,4,4,3,2,2,2,1,3,3,3,2,1,1,1,1
266447,15,8,8,3,1,2,2,5,2,3,3,6,1,1,1,1
266447,6,6,6,1,3,1,2,2,1,2,3,3,1,1,1,1
266447,13,3,3,3,2,3,3,5,3,1,1,6,1,1,1,1
266447,2,7,7,1,2,2,2,1,3,3,3,2,1,1,1,1
266447,4,9,9,2,1,2,3,2,2,3,1,3,1,1,1,1
266447,17,5,5,2,1,1,3,6,2,2,1,1,1,1,1,1
266447,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1
266447,7,1,1,2,3,2,1,3,1,3,2,4,1,1,1,1
266447,14,4,4,1,3,1,1,5,1,2,2,6,1,1,1,1
266594,6,8,8,2,3,1,2,2,1,2,3,3,1,1,1,1
266594,8,6,6,3,1,3,2,3,2,1,3,4,1,1,1,1
266594,12,7,7,3,1,3,1,4,2,1,2,5,1,1,1,1
266594,17,9,9,2,1,1,3,6,2,2,1,1,1,1,1,1
266594,16,3,3,3,3,3,2,6,1,1,3,1,1,1,1,1
266594,3,2,2,3,3,3,3,1,1,1,1,2,1,1,1,1
266594,11,5,5,3,3,2,3,4,1,3,1,5,1,1,1,1
266594,9,4,4,1,2,1,3,3,3,2,1,4,1,1,1,1
266594,18,1,1,2,2,2,1,6,3,3,2,1,1,1,1,1
266622,11,1,1,2,3,2,3,4,1,3,1,5,1,1,1,1
266622,15,4,4,1,1,2,2,5,2,3,3,6,1,1,1,1
266622,18,5,5,1,2,2,1,6,3,3,2,1,1,1,1,1
266622,16,2,2,1,3,3,2,6,1,1,3,1,1,1,1,1
266622,13,3,3,2,2,3,3,5,3,1,1,6,1,1,1,1
266622,12,7,7,1,1,3,1,4,2,1,2,5,1,1,1,1
266622,10,9,9,1,2,1,2,4,3,2,3,5,1,1,1,1
266622,14,8,8,1,3,1,1,5,1,2,2,6,1,1,1,1
266622,9,6,6,2,2,1,3,3,3,2,1,4,1,1,1,1
266627,5,3,3,1,2,3,1,2,3,1,2,3,1,1,1,1
266627,11,9,9,3,3,2,3,4,1,3,1,5,1,1,1,1
266627,1,7,7,1,1,1,1,1,2,2,2,2,1,1,1,1
266627,7,6,6,1,3,2,1,3,1,3,2,4,1,1,1,1
266627,16,8,8,2,3,3,2,6,1,1,3,1,1,1,1,1
266627,3,1,1,2,3,3,3,1,1,1,1,2,1,1,1,1
266627,2,4,4,1,2,2,2,1,3,3,3,2,1,1,1,1
266627,4,5,5,2,1,2,3,2,2,3,1,3,1,1,1,1
266627,8,2,2,1,1,3,2,3,2,1,3,4,1,1,1,1
267081,18,6,6,2,2,2,1,6,3,3,2,1,1,1,1,1
267081,14,8,8,1,3,1,1,5,1,2,2,6,1,1,1,1
267081,8,9,9,2,1,3,2,3,2,1,3,4,1,1,1,1
267081,17,7,7,2,1,1,3,6,2,2,1,1,1,1,1,1
267081,2,3,3,2,2,2,2,1,3,3,3,2,1,1,1,1
267081,7,2,2,1,3,2,1,3,1,3,2,4,1,1,1,1
267081,10,5,5,2,2,1,2,4,3,2,3,5,1,1,1,1
267081,5,4,4,1,2,3,1,2,3,1,2,3,1,1,1,1
267081,6,1,1,2,3,1,2,2,1,2,3,3,1,1,1,1
267110,15,4,4,3,1,2,2,5,2,3,3,6,1,1,1,1
267110,4,1,1,2,1,2,3,2,2,3,1,3,1,1,1,1
267110,12,2,2,3,1,3,1,4,2,1,2,5,1,1,1,1
267110,9,5,5,1,2,1,3,3,3,2,1,4,1,1,1,1
267110,11,9,9,3,3,2,3,4,1,3,1,5,1,1,1,1
267110,13,7,7,3,2,3,3,5,3,1,1,6,1,1,1,1
267110,1,3,3,2,1,1,1,1,2,2,2,2,1,1,1,1
267110,3,6,6,2,3,3,3,1,1,1,1,2,1,1,1,1
267110,2,8,8,1,2,2,2,1,3,3,3,2,1,1,1,1
267452,3,8,8,2,3,3,3,1,1,1,1,2,1,1,1,1
267452,13,6,6,1,2,3,3,5,3,1,1,6,1,1,1,1
267452,4,7,7,2,1,2,3,2,2,3,1,3,1,1,1,1
267452,15,9,9,2,1,2,2,5,2,3,3,6,1,1,1,1
267452,8,3,3,2,1,3,2,3,2,1,3,4,1,1,1,1
267452,10,2,2,2,2,1,2,4,3,2,3,5,1,1,1,1
267452,17,5,5,1,1,1,3,6,2,2,1,1,1,1,1,1
267452,14,4,4,1,3,1,1,5,1,2,2,6,1,1,1,1
267452,6,1,1,2,3,1,2,2,1,2,3,3,1,1,1,1
267692,3,8,8,1,3,3,3,1,1,1,1,2,1,1,1,1
267692,12,6,6,1,1,3,1,4,2,1,2,5,1,1,1,1
267692,11,7,7,1,3,2,3,4,1,3,1,5,1,1,1,1
267692,2,9,9,2,2,2,2,1,3,3,3,2,1,1,1,1
267692,16,3,3,1,3,3,2,6,1,1,3,1,1,1,1,1
267692,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1
267692,9,5,5,1,2,1,3,3,3,2,1,4,1,1,1,1
267692,7,4,4,1,3,2,1,3,1,3,2,4,1,1,1,1
267692,5,1,1,2,2,3,1,2,3,1,2,3,1,1,1,1
268128,15,7,7,3,1,2,2,5,2,3,3,6,1,1,1,1
268128,1,9,9,2,1,1,1,1,2,2,2,2,1,1,1,1
268128,7,3,3,1,3,2,1,3,1,3,2,4,1,1,1,1
268128,8,8,8,1,1,3,2,3,2,1,3,4,1,1,1,1
268128,9,6,6,2,2,1,3,3,3,2,1,4,1,1,1,1
268128,12,4,4,1,1,3,1,4,2,1,2,5,1,1,1,1
268128,18,1,1,2,2,2,1,6,3,3,2,1,1,1,1,1
268128,4,2,2,2,1,2,3,2,2,3,1,3,1,1,1,1
268128,10,5,5,1,2,1,2,4,3,2,3,5,1,1,1,1
268120,14,2,2,3,3,1,1,5,1,2,2,6,1,1,1,1
268120,17,5,5,2,1,1,3,6,2,2,1,1,1,1,1,1
268120,13,4,4,3,2,3,3,5,3,1,1,6,1,1,1,1
268120,6,1,1,3,3,1,2,2,1,2,3,3,1,1,1,1
268120,16,6,6,3,3,3,2,6,1,1,3,1,1,1,1,1
268120,11,8,8,3,3,2,3,4,1,3,1,5,1,1,1,1
268120,10,9,9,3,2,1,2,4,3,2,3,5,1,1,1,1
268120,1,7,7,3,1,1,1,1,2,2,2,2,1,1,1,1
268120,5,3,3,1,2,3,1,2,3,1,2,3,1,1,1,1
268167,4,6,6,2,1,2,3,2,2,3,1,3,1,1,1,1
268167,18,8,8,2,2,2,1,6,3,3,2,1,1,1,1,1
268167,9,9,9,2,2,1,3,3,3,2,1,4,1,1,1,1
268167,16,7,7,1,3,3,2,6,1,1,3,1,1,1,1,1
268167,12,3,3,2,1,3,1,4,2,1,2,5,1,1,1,1
268167,17,2,2,2,1,1,3,6,2,2,1,1,1,1,1,1
268167,2,5,5,1,2,2,2,1,3,3,3,2,1,1,1,1
268167,6,4,4,1,3,1,2,2,1,2,3,3,1,1,1,1
268167,14,1,1,2,3,1,1,5,1,2,2,6,1,1,1,1
268196,7,3,3,1,3,2,1,3,1,3,2,4,1,1,1,1
268196,2,9,9,1,2,2,2,1,3,3,3,2,1,1,1,1
268196,8,7,7,1,1,3,2,3,2,1,3,4,1,1,1,1
268196,12,6,6,2,1,3,1,4,2,1,2,5,1,1,1,1
268196,16,8,8,1,3,3,2,6,1,1,3,1,1,1,1,1
268196,4,1,1,2,1,2,3,2,2,3,1,3,1,1,1,1
268196,5,4,4,1,2,3,1,2,3,1,2,3,1,1,1,1
268196,15,5,5,1,1,2,2,5,2,3,3,6,1,1,1,1
268196,3,2,2,1,3,3,3,1,1,1,1,2,1,1,1,1
268238,9,4,4,2,2,1,3,3,3,2,1,4,1,1,1,1
268238,13,1,1,1,2,3,3,5,3,1,1,6,1,1,1,1
268238,10,2,2,1,2,1,2,4,3,2,3,5,1,1,1,1
268238,11,5,5,1,3,2,3,4,1,3,1,5,1,1,1,1
268238,18,7,7,2,2,2,1,6,3,3,2,1,1,1,1,1
268238,2,9,9,1,2,2,2,1,3,3,3,2,1,1,1,1
268238,14,3,3,2,3,1,1,5,1,2,2,6,1,1,1,1
268238,17,8,8,2,1,1,3,6,2,2,1,1,1,1,1,1
268238,6,6,6,2,3,1,2,2,1,2,3,3,1,1,1,1
268246,6,1,1,2,3,1,2,2,1,2,3,3,1,1,1,1
268246,15,4,4,2,1,2,2,5,2,3,3,6,1,1,1,1
268246,5,5,5,1,2,3,1,2,3,1,2,3,1,1,1,1
268246,17,2,2,2,1,1,3,6,2,2,1,1,1,1,1,1
268246,1,3,3,2,1,1,1,1,2,2,2,2,1,1,1,1
268246,7,7,7,1,3,2,1,3,1,3,2,4,1,1,1,1
268246,12,9,9,1,1,3,1,4,2,1,2,5,1,1,1,1
268246,13,8,8,1,2,3,3,5,3,1,1,6,1,1,1,1
268246,14,6,6,1,3,1,1,5,1,2,2,6,1,1,1,1
268269,9,4,4,1,2,1,3,3,3,2,1,4,1,1,1,1
268269,16,1,1,2,3,3,2,6,1,1,3,1,1,1,1,1
268269,11,2,2,1,3,2,3,4,1,3,1,5,1,1,1,1
268269,3,5,5,1,3,3,3,1,1,1,1,2,1,1,1,1
268269,17,9,9,2,1,1,3,6,2,2,1,1,1,1,1,1
268269,18,7,7,2,2,2,1,6,3,3,2,1,1,1,1,1
268269,8,3,3,1,1,3,2,3,2,1,3,4,1,1,1,1
268269,4,6,6,1,1,2,3,2,2,3,1,3,1,1,1,1
268269,10,8,8,1,2,1,2,4,3,2,3,5,1,1,1,1
268284,2,8,8,2,2,2,2,1,3,3,3,2,1,1,1,1
268284,3,6,6,1,3,3,3,1,1,1,1,2,1,1,1,1
268284,16,7,7,1,3,3,2,6,1,1,3,1,1,1,1,1
268284,1,9,9,2,1,1,1,1,2,2,2,2,1,1,1,1
268284,12,3,3,1,1,3,1,4,2,1,2,5,1,1,1,1
268284,14,2,2,1,3,1,1,5,1,2,2,6,1,1,1,1
268284,10,5,5,2,2,1,2,4,3,2,3,5,1,1,1,1
268284,6,4,4,2,3,1,2,2,1,2,3,3,1,1,1,1
268284,15,1,1,1,1,2,2,5,2,3,3,6,1,1,1,1
268288,5,5,5,1,2,3,1,2,3,1,2,3,1,1,1,1
268288,8,2,2,1,1,3,2,3,2,1,3,4,1,1,1,1
268288,7,1,1,1,3,2,1,3,1,3,2,4,1,1,1,1
268288,9,4,4,1,2,1,3,3,3,2,1,4,1,1,1,1
268288,4,8,8,2,1,2,3,2,2,3,1,3,1,1,1,1
268288,11,6,6,1,3,2,3,4,1,3,1,5,1,1,1,1
268288,18,3,3,2,2,2,1,6,3,3,2,1,1,1,1,1
268288,13,7,7,1,2,3,3,5,3,1,1,6,1,1,1,1
268288,12,9,9,1,1,3,1,4,2,1,2,5,1,1,1,1
268626,10,1,1,1,2,1,2,4,3,2,3,5,1,1,1,1
268626,9,4,4,2,2,1,3,3,3,2,1,4,1,1,1,1
268626,14,5,5,1,3,1,1,5,1,2,2,6,1,1,1,1
268626,8,2,2,1,1,3,2,3,2,1,3,4,1,1,1,1
268626,2,3,3,2,2,2,2,1,3,3,3,2,1,1,1,1
268626,16,9,9,1,3,3,2,6,1,1,3,1,1,1,1,1
268626,17,7,7,2,1,1,3,6,2,2,1,1,1,1,1,1
268626,18,6,6,2,2,2,1,6,3,3,2,1,1,1,1,1
268626,13,8,8,2,2,3,3,5,3,1,1,6,1,1,1,1
268657,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1
268657,7,5,5,1,3,2,1,3,1,3,2,4,1,1,1,1
268657,11,4,4,2,3,2,3,4,1,3,1,5,1,1,1,1
268657,5,1,1,1,2,3,1,2,3,1,2,3,1,1,1,1
268657,4,8,8,2,1,2,3,2,2,3,1,3,1,1,1,1
268657,3,6,6,2,3,3,3,1,1,1,1,2,1,1,1,1
268657,6,7,7,1,3,1,2,2,1,2,3,3,1,1,1,1
268657,2,9,9,2,2,2,2,1,3,3,3,2,1,1,1,1
268657,15,3,3,1,1,2,2,5,2,3,3,6,1,1,1,1
269873,3,6,6,1,3,3,3,1,1,1,1,2,1,1,1,1
269873,11,8,8,1,3,2,3,4,1,3,1,5,1,1,1,1
269873,18,3,3,2,2,2,1,6,3,3,2,1,1,1,1,1
269873,12,9,9,1,1,3,1,4,2,1,2,5,1,1,1,1
269873,17,7,7,2,1,1,3,6,2,2,1,1,1,1,1,1
269873,5,5,5,1,2,3,1,2,3,1,2,3,1,1,1,1
269873,14,2,2,3,3,1,1,5,1,2,2,6,1,1,1,1
269873,8,1,1,1,1,3,2,3,2,1,3,4,1,1,1,1
269873,15,4,4,3,1,2,2,5,2,3,3,6,1,1,1,1
269893,4,3,3,2,1,2,3,2,2,3,1,3,1,1,1,1
269893,14,9,9,3,3,1,1,5,1,2,2,6,1,1,1,1
269893,16,7,7,3,3,3,2,6,1,1,3,1,1,1,1,1
269893,9,6,6,2,2,1,3,3,3,2,1,4,1,1,1,1
269893,1,8,8,2,1,1,1,1,2,2,2,2,1,1,1,1
269893,6,1,1,1,3,1,2,2,1,2,3,3,1,1,1,1
269893,13,4,4,3,2,3,3,5,3,1,1,6,1,1,1,1
269893,7,5,5,1,3,2,1,3,1,3,2,4,1,1,1,1
269893,10,2,2,2,2,1,2,4,3,2,3,5,1,1,1,1
269898,8,8,8,1,1,3,2,3,2,1,3,4,1,1,1,1
269898,17,6,6,2,1,1,3,6,2,2,1,1,1,1,1,1
269898,2,3,3,2,2,2,2,1,3,3,3,2,1,1,1,1
269898,16,7,7,1,3,3,2,6,1,1,3,1,1,1,1,1
269898,15,9,9,1,1,2,2,5,2,3,3,6,1,1,1,1
269898,6,5,5,1,3,1,2,2,1,2,3,3,1,1,1,1
269898,13,2,2,2,2,3,3,5,3,1,1,6,1,1,1,1
269898,9,1,1,2,2,1,3,3,3,2,1,4,1,1,1,1
269898,3,4,4,2,3,3,3,1,1,1,1,2,1,1,1,1
270551,5,3,3,2,2,3,1,2,3,1,2,3,1,1,1,1
270551,4,7,7,2,1,2,3,2,2,3,1,3,1,1,1,1
270551,2,9,9,2,2,2,2,1,3,3,3,2,1,1,1,1
270551,8,8,8,1,1,3,2,3,2,1,3,4,1,1,1,1
270551,11,6,6,2,3,2,3,4,1,3,1,5,1,1,1,1
270551,10,1,1,2,2,1,2,4,3,2,3,5,1,1,1,1
270551,18,4,4,2,2,2,1,6,3,3,2,1,1,1,1,1
270551,7,5,5,1,3,2,1,3,1,3,2,4,1,1,1,1
270551,12,2,2,1,1,3,1,4,2,1,2,5,1,1,1,1
270779,12,1,1,2,1,3,1,4,2,1,2,5,1,1,1,1
270779,5,4,4,1,2,3,1,2,3,1,2,3,1,1,1,1
270779,16,5,5,1,3,3,2,6,1,1,3,1,1,1,1,1
270779,14,2,2,1,3,1,1,5,1,2,2,6,1,1,1,1
270779,13,3,3,2,2,3,3,5,3,1,1,6,1,1,1,1
270779,10,7,7,2,2,1,2,4,3,2,3,5,1,1,1,1
270779,1,9,9,2,1,1,1,1,2,2,2,2,1,1,1,1
270779,11,8,8,2,3,2,3,4,1,3,1,5,1,1,1,1
270779,17,6,6,2,1,1,3,6,2,2,1,1,1,1,1,1
270847,15,1,1,1,1,2,2,5,2,3,3,6,1,1,1,1
270847,6,4,4,3,3,1,2,2,1,2,3,3,1,1,1,1
270847,9,5,5,3,2,1,3,3,3,2,1,4,1,1,1,1
270847,4,2,2,3,1,2,3,2,2,3,1,3,1,1,1,1
270847,7,3,3,3,3,2,1,3,1,3,2,4,1,1,1,1
270847,11,9,9,3,3,2,3,4,1,3,1,5,1,1,1,1
270847,13,7,7,3,2,3,3,5,3,1,1,6,1,1,1,1
270847,3,6,6,3,3,3,3,1,1,1,1,2,1,1,1,1
270847,14,8,8,3,3,1,1,5,1,2,2,6,1,1,1,1
270856,17,6,6,2,1,1,3,6,2,2,1,1,1,1,1,1
270856,5,8,8,1,2,3,1,2,3,1,2,3,1,1,1,1
270856,1,3,3,2,1,1,1,1,2,2,2,2,1,1,1,1
270856,16,9,9,3,3,3,2,6,1,1,3,1,1,1,1,1
270856,6,7,7,1,3,1,2,2,1,2,3,3,1,1,1,1
270856,4,5,5,3,1,2,3,2,2,3,1,3,1,1,1,1
270856,3,2,2,2,3,3,3,1,1,1,1,2,1,1,1,1
270856,2,1,1,1,2,2,2,1,3,3,3,2,1,1,1,1
270856,18,4,4,3,2,2,1,6,3,3,2,1,1,1,1,1
270973,1,8,8,2,1,1,1,1,2,2,2,2,1,1,1,1
270973,7,6,6,1,3,2,1,3,1,3,2,4,1,1,1,1
270973,17,7,7,2,1,1,3,6,2,2,1,1,1,1,1,1
270973,2,9,9,2,2,2,2,1,3,3,3,2,1,1,1,1
270973,10,3,3,1,2,1,2,4,3,2,3,5,1,1,1,1
270973,8,2,2,1,1,3,2,3,2,1,3,4,1,1,1,1
270973,9,5,5,2,2,1,3,3,3,2,1,4,1,1,1,1
270973,15,4,4,2,1,2,2,5,2,3,3,6,1,1,1,1
270973,12,1,1,1,1,3,1,4,2,1,2,5,1,1,1,1
271023,15,2,2,3,1,2,2,5,2,3,3,6,1,1,1,1
271023,16,5,5,3,3,3,2,6,1,1,3,1,1,1,1,1
271023,14,4,4,3,3,1,1,5,1,2,2,6,1,1,1,1
271023,6,1,1,3,3,1,2,2,1,2,3,3,1,1,1,1
271023,11,6,6,3,3,2,3,4,1,3,1,5,1,1,1,1
271023,7,8,8,3,3,2,1,3,1,3,2,4,1,1,1,1
271023,18,9,9,2,2,2,1,6,3,3,2,1,1,1,1,1
271023,3,7,7,1,3,3,3,1,1,1,1,2,1,1,1,1
271023,10,3,3,3,2,1,2,4,3,2,3,5,1,1,1,1
271027,9,2,2,3,2,1,3,3,3,2,1,4,1,1,1,1
271027,5,5,5,3,2,3,1,2,3,1,2,3,1,1,1,1
271027,13,4,4,3,2,3,3,5,3,1,1,6,1,1,1,1
271027,4,1,1,3,1,2,3,2,2,3,1,3,1,1,1,1
271027,8,6,6,3,1,3,2,3,2,1,3,4,1,1,1,1
271027,1,8,8,3,1,1,1,1,2,2,2,2,1,1,1,1
271027,6,9,9,3,3,1,2,2,1,2,3,3,1,1,1,1
271027,15,7,7,3,1,2,2,5,2,3,3,6,1,1,1,1
271027,12,3,3,3,1,3,1,4,2,1,2,5,1,1,1,1
271031,9,1,1,3,2,1,3,3,3,2,1,4,1,1,1,1
271031,11,4,4,3,3,2,3,4,1,3,1,5,1,1,1,1
271031,18,5,5,2,2,2,1,6,3,3,2,1,1,1,1,1
271031,14,2,2,3,3,1,1,5,1,2,2,6,1,1,1,1
271031,12,3,3,3,1,3,1,4,2,1,2,5,1,1,1,1
271031,10,9,9,3,2,1,2,4,3,2,3,5,1,1,1,1
271031,2,7,7,1,2,2,2,1,3,3,3,2,1,1,1,1
271031,4,6,6,3,1,2,3,2,2,3,1,3,1,1,1,1
271031,8,8,8,3,1,3,2,3,2,1,3,4,1,1,1,1
271038,3,1,1,1,3,3,3,1,1,1,1,2,1,1,1,1
271038,16,4,4,3,3,3,2,6,1,1,3,1,1,1,1,1
271038,13,5,5,3,2,3,3,5,3,1,1,6,1,1,1,1
271038,7,2,2,3,3,2,1,3,1,3,2,4,1,1,1,1
271038,17,3,3,2,1,1,3,6,2,2,1,1,1,1,1,1
271038,8,7,7,3,1,3,2,3,2,1,3,4,1,1,1,1
271038,14,9,9,3,3,1,1,5,1,2,2,6,1,1,1,1
271038,10,8,8,3,2,1,2,4,3,2,3,5,1,1,1,1
271038,5,6,6,1,2,3,1,2,3,1,2,3,1,1,1,1
271042,4,2,2,3,1,2,3,2,2,3,1,3,1,1,1,1
271042,15,5,5,3,1,2,2,5,2,3,3,6,1,1,1,1
271042,17,4,4,3,1,1,3,6,2,2,1,1,1,1,1,1
271042,18,1,1,2,2,2,1,6,3,3,2,1,1,1,1,1
271042,12,6,6,3,1,3,1,4,2,1,2,5,1,1,1,1
271042,16,8,8,3,3,3,2,6,1,1,3,1,1,1,1,1
271042,2,9,9,1,2,2,2,1,3,3,3,2,1,1,1,1
271042,7,7,7,3,3,2,1,3,1,3,2,4,1,1,1,1
271042,6,3,3,3,3,1,2,2,1,2,3,3,1,1,1,1
271042,15,5,5,3,1,2,2,5,2,3,3,6,1,1,1,1
271042,4,2,2,3,1,2,3,2,2,3,1,3,1,1,1,1
271042,18,1,1,2,2,2,1,6,3,3,2,1,1,1,1,1
271042,17,4,4,3,1,1,3,6,2,2,1,1,1,1,1,1
271042,12,6,6,3,1,3,1,4,2,1,2,5,1,1,1,1
271042,16,8,8,3,3,3,2,6,1,1,3,1,1,1,1,1
271042,6,3,3,3,3,1,2,2,1,2,3,3,1,1,1,1
271042,2,9,9,1,2,2,2,1,3,3,3,2,1,1,1,1
271042,7,7,7,3,3,2,1,3,1,3,2,4,1,1,1,1
271048,1,4,4,3,1,1,1,1,2,2,2,2,1,1,1,1
271048,5,1,1,3,2,3,1,2,3,1,2,3,1,1,1,1
271048,13,2,2,3,2,3,3,5,3,1,1,6,1,1,1,1
271048,3,5,5,1,3,3,3,1,1,1,1,2,1,1,1,1
271048,8,9,9,3,1,3,2,3,2,1,3,4,1,1,1,1
271048,6,7,7,1,3,1,2,2,1,2,3,3,1,1,1,1
271048,11,3,3,3,3,2,3,4,1,3,1,5,1,1,1,1
271048,9,6,6,3,2,1,3,3,3,2,1,4,1,1,1,1
271048,16,8,8,3,3,3,2,6,1,1,3,1,1,1,1,1
271052,10,2,2,3,2,1,2,4,3,2,3,5,1,1,1,1
271052,17,5,5,3,1,1,3,6,2,2,1,1,1,1,1,1
271052,9,4,4,3,2,1,3,3,3,2,1,4,1,1,1,1
271052,2,1,1,3,2,2,2,1,3,3,3,2,1,1,1,1
271052,3,6,6,3,3,3,3,1,1,1,1,2,1,1,1,1
271052,5,8,8,3,2,3,1,2,3,1,2,3,1,1,1,1
271052,15,9,9,3,1,2,2,5,2,3,3,6,1,1,1,1
271052,13,7,7,3,2,3,3,5,3,1,1,6,1,1,1,1
271052,1,3,3,2,1,1,1,1,2,2,2,2,1,1,1,1
271056,14,2,2,3,3,1,1,5,1,2,2,6,1,1,1,1
271056,11,5,5,3,3,2,3,4,1,3,1,5,1,1,1,1
271056,7,4,4,3,3,2,1,3,1,3,2,4,1,1,1,1
271056,18,1,1,2,2,2,1,6,3,3,2,1,1,1,1,1
271056,10,8,8,3,2,1,2,4,3,2,3,5,1,1,1,1
271056,12,6,6,3,1,3,1,4,2,1,2,5,1,1,1,1
271056,6,7,7,3,3,1,2,2,1,2,3,3,1,1,1,1
271056,16,9,9,3,3,3,2,6,1,1,3,1,1,1,1,1
271056,4,3,3,3,1,2,3,2,2,3,1,3,1,1,1,1
271059,12,6,6,3,1,3,1,4,2,1,2,5,1,1,1,1
271059,8,8,8,3,1,3,2,3,2,1,3,4,1,1,1,1
271059,1,3,3,3,1,1,1,1,2,2,2,2,1,1,1,1
271059,15,9,9,3,1,2,2,5,2,3,3,6,1,1,1,1
271059,4,7,7,3,1,2,3,2,2,3,1,3,1,1,1,1
271059,13,5,5,3,2,3,3,5,3,1,1,6,1,1,1,1
271059,14,2,2,3,3,1,1,5,1,2,2,6,1,1,1,1
271059,2,1,1,3,2,2,2,1,3,3,3,2,1,1,1,1
271059,18,4,4,2,2,2,1,6,3,3,2,1,1,1,1,1
271061,5,6,6,1,2,3,1,2,3,1,2,3,1,1,1,1
271061,4,8,8,3,1,2,3,2,2,3,1,3,1,1,1,1
271061,16,9,9,3,3,3,2,6,1,1,3,1,1,1,1,1
271061,14,7,7,3,3,1,1,5,1,2,2,6,1,1,1,1
271061,9,3,3,3,2,1,3,3,3,2,1,4,1,1,1,1
271061,3,2,2,1,3,3,3,1,1,1,1,2,1,1,1,1
271061,17,5,5,3,1,1,3,6,2,2,1,1,1,1,1,1
271061,7,4,4,3,3,2,1,3,1,3,2,4,1,1,1,1
271061,11,1,1,3,3,2,3,4,1,3,1,5,1,1,1,1
271064,13,1,1,3,2,3,3,5,3,1,1,6,1,1,1,1
271064,1,4,4,3,1,1,1,1,2,2,2,2,1,1,1,1
271064,18,5,5,2,2,2,1,6,3,3,2,1,1,1,1,1
271064,7,2,2,3,3,2,1,3,1,3,2,4,1,1,1,1
271064,11,3,3,3,3,2,3,4,1,3,1,5,1,1,1,1
271064,3,9,9,1,3,3,3,1,1,1,1,2,1,1,1,1
271064,17,7,7,3,1,1,3,6,2,2,1,1,1,1,1,1
271064,15,6,6,3,1,2,2,5,2,3,3,6,1,1,1,1
271064,5,8,8,1,2,3,1,2,3,1,2,3,1,1,1,1
271070,6,3,3,2,3,1,2,2,1,2,3,3,1,1,1,1
271070,18,7,7,2,2,2,1,6,3,3,2,1,1,1,1,1
271070,2,9,9,1,2,2,2,1,3,3,3,2,1,1,1,1
271070,3,8,8,2,3,3,3,1,1,1,1,2,1,1,1,1
271070,1,6,6,1,1,1,1,1,2,2,2,2,1,1,1,1
271070,12,1,1,1,1,3,1,4,2,1,2,5,1,1,1,1
271070,8,4,4,2,1,3,2,3,2,1,3,4,1,1,1,1
271070,11,5,5,2,3,2,3,4,1,3,1,5,1,1,1,1
271070,9,2,2,2,2,1,3,3,3,2,1,4,1,1,1,1
271068,5,8,8,1,2,3,1,2,3,1,2,3,1,1,1,1
271068,14,6,6,3,3,1,1,5,1,2,2,6,1,1,1,1
271068,4,7,7,3,1,2,3,2,2,3,1,3,1,1,1,1
271068,9,9,9,3,2,1,3,3,3,2,1,4,1,1,1,1
271068,6,3,3,3,3,1,2,2,1,2,3,3,1,1,1,1
271068,10,2,2,3,2,1,2,4,3,2,3,5,1,1,1,1
271068,13,5,5,3,2,3,3,5,3,1,1,6,1,1,1,1
271068,8,4,4,3,1,3,2,3,2,1,3,4,1,1,1,1
271068,2,1,1,3,2,2,2,1,3,3,3,2,1,1,1,1
271072,18,9,9,2,2,2,1,6,3,3,2,1,1,1,1,1
271072,9,7,7,3,2,1,3,3,3,2,1,4,1,1,1,1
271072,7,3,3,3,3,2,1,3,1,3,2,4,1,1,1,1
271072,10,6,6,3,2,1,2,4,3,2,3,5,1,1,1,1
271072,3,8,8,1,3,3,3,1,1,1,1,2,1,1,1,1
271072,17,4,4,2,1,1,3,6,2,2,1,1,1,1,1,1
271072,12,1,1,3,1,3,1,4,2,1,2,5,1,1,1,1
271072,16,2,2,3,3,3,2,6,1,1,3,1,1,1,1,1
271072,15,5,5,3,1,2,2,5,2,3,3,6,1,1,1,1
271075,12,4,4,3,1,3,1,4,2,1,2,5,1,1,1,1
271075,13,1,1,3,2,3,3,5,3,1,1,6,1,1,1,1
